code	url	product_name	brands_tags	stores	owner	labels_tags	nutriscore_score	nutriscore_grade	quantity	fat_100g	saturated_fat_100g	sugars_100g	proteins_100g	carbohydrates_100g	energy_100g	salt_100g	sodium_100g	computed_energy_100g	organic	level_salt	level_saturated_fat	level_sugars	level_fat	vegan	vegetarian	palm_oil
3250392041052	http://world-en.openfoodfacts.org/product/3250392041052/2-cuisses-de-poulet-bio-blanc-500g-environ-volae	2 cuisses de poulet bio blanc - 500g environ	volae	INTERMARCHE FRANCE	org-les-mousquetaires	en:organic,en:eu-organic,en:french-meat,en:fr-bio-09,en:french-poultry,en:green-dot,fr:ab-agriculture-biologique	0	b	500 g	11	3.4	0	19	0	730	0.2	0.08	730	t	l	m	l	m	f	f	f
0253074016532	http://world-en.openfoodfacts.org/product/0253074016532/2-cuisses-de-poulet-blanc-la-nouvelle-agriculture	2 cuisses de poulet blanc	la-nouvelle-agriculture	NA	NA	NA	0	b	NA	14	3.5	0	18	0	828	0.18	0.072	824	NA	l	m	l	m			
2915193005016	http://world-en.openfoodfacts.org/product/2915193005016/2-cuisses-de-poulet-blanc-fermier-picard	2 cuisses de poulet blanc fermier	picard	NA	NA	en:french-meat,en:french-poultry,fr:label-rouge	1	b	NA	12	3.6	0	18	0	749	0.25	0.1	750	f	l	m	l	m	f	f	f
0208834035292	http://world-en.openfoodfacts.org/product/0208834035292/2-cuisses-de-poulet-blanc-fermier-picard	2 cuisses de poulet blanc fermier	picard	NA	NA	fr:label-rouge	1	b	NA	12	3.6	0	18	0	749	0.25	0.1	750	f	l	m	l	m	f	f	f
0208834033458	http://world-en.openfoodfacts.org/product/0208834033458/2-cuisses-de-poulet-blanc-fermier-picard	2 Cuisses de Poulet blanc fermier	picard	NA	NA	fr:label-rouge	1	b	NA	12	3.6	0	18	0	749	0.25	0.1	750	f	l	m	l	m	f	f	f
2255110026893	http://world-en.openfoodfacts.org/product/2255110026893/2-cuisses-de-poulet-direct-au-four-le-gaulois	2 cuisses de poulet direct au four	le-gaulois	NA	NA	NA	3	c	NA	12	3.3	0.1	17	0.1	749	0.8	0.32	734.7	NA	m	m	l	m			
3266980895730	http://world-en.openfoodfacts.org/product/3266980895730/2-cuisses-de-poulet-direct-au-four-curry-le-gaulois	2 cuisses de poulet direct au four curry	le-gaulois	NA	org-groupe-ldc	NA	4	c	NA	13	4	0.9	17	3	821	1.1	0.44	821	NA	m	m	l	m			f
2255111035092	http://world-en.openfoodfacts.org/product/2255111035092/2-cuisses-de-poulet-direct-au-four-curry-le-gaulois	2 cuisses de poulet direct au four curry	le-gaulois	NA	NA	en:french-meat,en:french-poultry	4	c	NA	13	4	0.9	17	3	824	1.1	0.44	821	f	m	m	l	m			
2255111029459	http://world-en.openfoodfacts.org/product/2255111029459/2-cuisses-de-poulet-direct-au-four-curry	2 Cuisses de Poulet Direct au four Curry	NA	NA	NA	en:french-meat,en:french-poultry,fr:triman	4	c	NA	13	4	0.9	17	3	824	1.1	0.44	821	f	m	m	l	m			
3266980895716	http://world-en.openfoodfacts.org/product/3266980895716/2-cuisses-de-poulet-direct-au-four-provencale-le-gaulois	2 cuisses de poulet direct au four provencale	le-gaulois	NA	org-groupe-ldc	NA	3	c	NA	12	3.3	0	17	0	745	0.8	0.32	733	NA	m	m	l	m			
0217823036677	http://world-en.openfoodfacts.org/product/0217823036677/2-cuisses-de-poulet-fermier-loue	2 Cuisses de poulet fermier	loue	NA	NA	en:nutriscore,en:pgi,fr:label-rouge	0	b	0,470 kg	12	3.3	0	19	0	770	0.21	0.084	767	f	l	m	l	m	f	f	f
0217810046382	http://world-en.openfoodfacts.org/product/0217810046382/2-cuisses-de-poulet-fermier-loue	2 Cuisses de Poulet fermier	loue	NA	NA	en:nutriscore,en:pgi,fr:label-rouge	0	b	NA	12	3.3	0	19	0	770	0.21	0.084	767	f	l	m	l	m	f	f	f
2006050006625	http://world-en.openfoodfacts.org/product/2006050006625/2-cuisses-de-poulet-fermier-blanc-corril	2 Cuisses de poulet fermier blanc	corril	NA	NA	en:french-meat,en:certified-by-certipaq,en:french-poultry,en:pgi,fr:label-rouge	0	b	500 g	13	3.6	0	19	0	799	0.2	0.08	804	f	l	m	l	m	f	f	f
4056489193906	http://world-en.openfoodfacts.org/product/4056489193906/2-cuisses-de-poulet-fermier-jaune-l-etal-du-volailler	2 Cuisses de Poulet fermier jaune	l-etal-du-volailler,lidl	Lidl	NA	en:free-range,en:french-meat,en:french-poultry,fr:label-rouge	0	b	550 g	11	3	0	19	0	732	0.23	0.092	730	f	l	m	l	m	f	f	f
0253089014639	http://world-en.openfoodfacts.org/product/0253089014639/2-cuisses-de-poulet-jaune	2 cuisses de poulet jaune	NA	NA	NA	fr:bleu-blanc-coeur	0	b	NA	14	3.5	0	18	0	828	0.18	0.072	824	f	l	m	l	m			
2600246015226	http://world-en.openfoodfacts.org/product/2600246015226/2-cuisses-de-poulet-nourri-sans-ogm	2 cuisses de poulet nourri sans ogm	NA	NA	NA	en:french-meat,en:french-poultry,en:green-dot	1	b	NA	16	4.8	0.5	18	0.5	912	0.21	0.084	906.5	f	l	m	l	m			
3254566773619	http://world-en.openfoodfacts.org/product/3254566773619/2-cuisses-de-poulet-paprika-auchan	2 cuisses de poulet paprika	auchan	Auchan	org-auchan-apaw	NA	11	d	NA	20	6.4	0	16	1.8	1046	0.67	0.268	1042.6	NA	m	h	l	m	f	f	
0215780039298	http://world-en.openfoodfacts.org/product/0215780039298/2-cuisses-de-poulet-roti-maitre-coq	2 cuisses de poulet rôti	maitre-coq	NA	NA	en:french-meat,en:french-poultry	5	c	NA	10	2.6	0	19	0	695	1.4	0.56	693	f	m	m	l	m			
0215780034507	http://world-en.openfoodfacts.org/product/0215780034507/2-cuisses-de-poulet-roties-maitre-coq	2 cuisses de poulet roties	maitre-coq	NA	NA	en:no-preservatives	5	c	NA	10	2.6	0	19	0	695	1.4	0.56	693	f	m	m	l	m			
3276723845069	http://world-en.openfoodfacts.org/product/3276723845069/2-cuisses-de-poulet-roties-ronsard	2 cuisses de poulet roties	ronsard	NA	NA	NA	5	c	NA	14	4.1	0.5	21.4	1	904	0.94	0.376	898.8	NA	m	m	l	m			
2846122020278	http://world-en.openfoodfacts.org/product/2846122020278/2-cuisses-de-poulet-roties	2 cuisses de poulet roties	NA	NA	NA	NA	4	c	NA	9.9	2.6	0.6	20.1	0.6	720	1.34	0.536	718.2	NA	m	m	l	m			
3250391488452	http://world-en.openfoodfacts.org/product/3250391488452/2-cuisses-de-poulet-roties	2 cuisses de poulet roties	NA	NA	NA	NA	11	d	NA	11.9	3.3	0.7	18.9	0.7	778	1.5	0.6	773.5	NA	m	m	l	m			
3263851498717	http://world-en.openfoodfacts.org/product/3263851498717/2-cuisses-de-poulet-roties-leader-price	2 cuisses de poulet rôties	leader-price	Leader Price	NA	en:french-meat,en:french-poultry	5	c	2 x 180 g	14	4.2	0.5	20	0.8	874	0.94	0.376	871.6	f	m	m	l	m			
2846122016868	http://world-en.openfoodfacts.org/product/2846122016868/2-cuisses-de-poulet-roties	2 cuisses de poulet rôties	NA	NA	NA	NA	4	c	NA	9.9	2.6	0.6	20.1	0.6	720	1.34	0.536	718.2	NA	m	m	l	m			
0215780029527	http://world-en.openfoodfacts.org/product/0215780029527/2-cuisses-de-poulet-roties-maitre-coq	2 Cuisses de poulet Rôties	maitre-coq	NA	NA	en:french-meat,en:french-poultry	1	b	NA	8.8	0.51200247	0.6	24	0.6	669	1.3	0.52	743.8	f	m	l	l	m			
0215780024478	http://world-en.openfoodfacts.org/product/0215780024478/2-cuisses-de-poulet-roties-maitre-coq	2 Cuisses de Poulet Rôties	maitre-coq	NA	NA	NA	5	c	NA	10	2.6	0	19	0	695	1.4	0.56	693	NA	m	m	l	m			
2846122021121	http://world-en.openfoodfacts.org/product/2846122021121/2-cuisses-de-poulet-roties	2 Cuisses de Poulet Rôties	NA	NA	NA	en:french-meat,en:french-poultry	4	c	NA	9.9	2.6	0.6	20.1	0.6	720	1.34	0.536	718.2	f	m	m	l	m			
0215780030837	http://world-en.openfoodfacts.org/product/0215780030837/2-cuisses-de-poulet-roties-cuites-traitees-en-salaison	2 cuisses de poulet rôties cuites, traitées en salaison	NA	NA	NA	NA	5	c	NA	10	2.6	0	19	0	695	1.4	0.56	693	NA	m	m	l	m			
3230890007804	http://world-en.openfoodfacts.org/product/3230890007804/2-cuisses-de-poulet-r%EF%BF%BDti-maitre-coq	2 cuisses de poulet r�ti	maitre-coq	NA	NA	en:french-meat,en:french-poultry	5	c	380 g	10	2.6	0	19	0	693	1.4	0.56	693	f	m	m	l	m	f	f	f
2456026034181	http://world-en.openfoodfacts.org/product/2456026034181/2-cuisses-de-poulets-bio	2 cuisses de poulets bio	NA	NA	NA	en:organic,en:eu-organic,en:fr-bio-09,en:pgi,fr:ab-agriculture-biologique,fr:label-rouge	-3	a	NA	5.9	1.7	0	20	0	577	0.15	0.06	558.3	t	l	m	l	m			
3230890878404	http://world-en.openfoodfacts.org/product/3230890878404/2-cuisses-de-volailles-cuisinees-en-confit-aux-epices-douces-bio-maitre-coq	2 cuisses de volailles cuisinées en confit aux épices douces bio	maitre-coq	NA	NA	en:organic,en:eu-organic,en:french-meat,en:french-poultry,fr:ab-agriculture-biologique	3	c	520 g	11	2.7	0	20	1.7	776	1.1	0.44	775.9	t	m	m	l	m	f	f	
0213402013589	http://world-en.openfoodfacts.org/product/0213402013589/2-cuisses-disjointes-de-poulet-la-nouvelle-agriculture	2 cuisses disjointes de poulet	la-nouvelle-agriculture	NA	NA	NA	0	b	NA	14	3.5	0	18	0	828	0.18	0.072	824	NA	l	m	l	m			
2600004017196	http://world-en.openfoodfacts.org/product/2600004017196/2-cuisses-poulet-auchan	2 cuisses Poulet	auchan	Auchan	org-auchan-apaw	en:french-meat,en:french-poultry,en:green-dot	1	b	NA	16	4.8	0.5	18	0.5	904	0.2	0.08	906.5	f	l	m	l	m	f	f	
2245336017515	http://world-en.openfoodfacts.org/product/2245336017515/2-cuisses-poulet-plein-champ	2 cuisses poulet plein champ	NA	NA	NA	en:green-dot,en:nutriscore,en:nutriscore-grade-a	-3	a	NA	5.6999998092651	1.7999999523163	0	20	1.1000000238419	577	0.16	0.064	569.5999933481210	f	l	m	l	m			
3292590851248	http://world-en.openfoodfacts.org/product/3292590851248/2-demi-magrets-de-canard-marine-aux-trois-poivres-thiriet	2 demi magrets de canard mariné aux trois poivres	thiriet	Thiriet	NA	NA	15	d	370 g	24	8.6	0.6	15	3.2	1209	1	0.4	1197.4	NA	m	h	l	h			
2600253023160	http://world-en.openfoodfacts.org/product/2600253023160/2-escalope-extra-fine-poulet-auchan	2 escalope extra fine poulet	auchan	Auchan	org-auchan-apaw	NA	-4	a	NA	1.3	0.4	0.5	25	0.5	477	0.1	0.04	481.6	NA	l	l	l	l			
2860241021190	http://world-en.openfoodfacts.org/product/2860241021190/2-escalopes-a-la-dinde-milanaise	2 Escalopes à la dinde milanaise	NA	NA	NA	en:french-meat,en:french-poultry	-1	a	NA	0.7	0.2	2.3	22.7	6.3	510	0.78	0.312	518.9	f	m	l	l	l			
0217217030700	http://world-en.openfoodfacts.org/product/0217217030700/2-escalopes-a-la-milanaise-le-gaulois	2 escalopes à la milanaise	le-gaulois	NA	NA	NA	-1	a	NA	0.8	0	1.9	22	5.8	506	0.7	0.28	502.2	NA	m	l	l	l			
2860241023880	http://world-en.openfoodfacts.org/product/2860241023880/2-escalopes-a-la-milanaise	2 escalopes à la milanaise	NA	NA	NA	en:french-meat,en:french-poultry	-1	a	NA	0.7	0.2	2.3	22.7	6.3	510	0.78	0.312	518.9	f	m	l	l	l			
2860241020735	http://world-en.openfoodfacts.org/product/2860241020735/2-escalopes-a-la-milanaise	2 escalopes à la milanaise	NA	NA	NA	en:green-dot	-1	a	NA	0.7	0.2	2.3	22.7	6.3	510	0.78	0.312	518.9	f	m	l	l	l			
2860241019944	http://world-en.openfoodfacts.org/product/2860241019944/2-escalopes-a-la-milanaise	2 Escalopes à la milanaise	NA	NA	NA	NA	-1	a	NA	0.7	0.2	2.3	22.7	6.3	510	0.78	0.312	518.9	NA	m	l	l	l			
2860241030376	http://world-en.openfoodfacts.org/product/2860241030376/2-escalopes-a-la-milanaise	2 Escalopes à la Milanaise	NA	NA	NA	NA	-1	a	NA	0.7	0.2	2.3	22.7	6.3	510	0.78	0.312	518.9	NA	m	l	l	l			
2600491019420	http://world-en.openfoodfacts.org/product/2600491019420/2-escalopes-de-dinde-auchan	2 escalopes de dinde	auchan	Auchan	org-auchan-apaw	en:french-meat,en:french-poultry	-4	a	NA	0.5	0.5	0.5	25	0.5	439	0.1	0.04	452.0	f	l	l	l	l			
2600499019743	http://world-en.openfoodfacts.org/product/2600499019743/2-escalopes-de-dinde-auchan	2 escalopes de dinde	auchan	Auchan	org-auchan-apaw	en:french-meat,en:french-poultry,en:green-dot,fr:produit-certifie	-4	a	NA	0.5	0.5	0.5	25	0.5	439	0.1	0.04	452.0	f	l	l	l	l			
2600277019613	http://world-en.openfoodfacts.org/product/2600277019613/2-escalopes-de-dinde-auchan	2 escalopes de dinde	auchan	Auchan	org-auchan-apaw	en:french-meat,en:french-poultry,fr:certifie-par-bureau-veritas	-4	a	NA	0.8	0.4	0.5	25	0.5	456	0.1	0.04	463.1	f	l	l	l	l			
2600499019026	http://world-en.openfoodfacts.org/product/2600499019026/2-escalopes-de-dinde-auchan	2 escalopes de dinde	auchan	Auchan	org-auchan-apaw	NA	-4	a	NA	0.5	0.5	0.5	25	0.5	439	0.1	0.04	452.0	NA	l	l	l	l			
2431638021842	http://world-en.openfoodfacts.org/product/2431638021842/2-escalopes-de-dinde-le-gaulois	2 escalopes de dinde	le-gaulois	NA	NA	en:french-meat,en:french-poultry	0	b	NA	0	0	0	23	1	406	1.1	0.44	408	f	m	l	l	l			
2431638026175	http://world-en.openfoodfacts.org/product/2431638026175/2-escalopes-de-dinde-le-gaulois	2 escalopes de dinde	le-gaulois	NA	NA	NA	0	b	NA	0	0	0	23	1	406	1.1	0.44	408	NA	m	l	l	l			
2431638020142	http://world-en.openfoodfacts.org/product/2431638020142/2-escalopes-de-dinde-le-gaulois	2 escalopes de dinde	le-gaulois	NA	NA	NA	0	b	NA	0.30000001192093	0.10000000149012	0.5	23	1	402	1.1000000238419	0.44000000953676	419.10000044107441	NA	m	l	l	l			
2402735056488	http://world-en.openfoodfacts.org/product/2402735056488/2-escalopes-de-dinde-le-picoreur	2 escalopes de dinde	le-picoreur,le-picoreur-de-nos-regions	NA	NA	en:organic,en:eu-organic,en:non-eu-agriculture,en:eu-agriculture,en:eu-non-eu-agriculture,en:fr-bio-01,fr:ab-agriculture-biologique	-4	a	NA	1.1	0.4	0	23.8	0	444	0	0	445.3	t	l	l	l	l	f	f	f
2600276019942	http://world-en.openfoodfacts.org/product/2600276019942/2-escalopes-de-dinde	2 escalopes de dinde	NA	NA	NA	en:french-meat,en:french-poultry	-4	a	NA	0.8	0.4	0.5	25	0.5	448	0.18	0.072	463.1	f	l	l	l	l			
2865524021324	http://world-en.openfoodfacts.org/product/2865524021324/2-escalopes-de-dinde	2 escalopes de dinde	NA	NA	NA	en:french-meat,en:french-poultry,fr:bleu-blanc-coeur	-4	a	NA	1	0.3	0	25	0.2	460	0.1	0.04	465.4	f	l	l	l	l			
2600499028011	http://world-en.openfoodfacts.org/product/2600499028011/2-escalopes-de-dinde	2 escalopes de dinde	NA	NA	NA	NA	-4	a	NA	0.5	0.5	0.5	25	0.5	439	0.1	0.04	452.0	NA	l	l	l	l			
2431638016664	http://world-en.openfoodfacts.org/product/2431638016664/2-escalopes-de-dinde-le-gaulois	2 Escalopes de dinde	le-gaulois	NA	NA	NA	0	b	NA	0	0	0	23	1	406	1	0.4	408	NA	m	l	l	l			
2263052020336	http://world-en.openfoodfacts.org/product/2263052020336/2-escalopes-de-dinde	2 Escalopes de dinde	NA	NA	NA	en:green-dot	-4	a	NA	0.5	0.1	0	24	0.5	423	0	0	435.0	f	l	l	l	l			
4334035486222	http://world-en.openfoodfacts.org/product/4334035486222/2-escalopes-de-dinde	2 Escalopes de Dinde	NA	NA	NA	en:french-meat,en:french-poultry	-4	a	NA	2	0.7	0.5	24.5	0.5	494	0.11	0.044	499.0	f	l	l	l	l			
2860241019685	http://world-en.openfoodfacts.org/product/2860241019685/2-escalopes-de-dinde-a-la-milanaise-volandry	2 escalopes de dinde a la milanaise	volandry	NA	NA	en:french-meat,en:french-poultry	-1	a	NA	0.7	0.2	2.3	22.7	6.3	510	0.78	0.312	518.9	f	m	l	l	l			
0217217021456	http://world-en.openfoodfacts.org/product/0217217021456/2-escalopes-de-dinde-a-la-milanaise-le-gaulois	2 escalopes de dinde à la milanaise	le-gaulois	fr:Escalope de dinde a la milanaise	NA	en:french-meat,en:french-poultry	-1	a	NA	0.8	0.8	1.9	22	5.8	506	0.7	0.28	502.2	f	m	l	l	l			
2431641028012	http://world-en.openfoodfacts.org/product/2431641028012/2-escalopes-de-dinde-a-la-milanaise-le-gaulois	2 escalopes de dinde à la milanaise	le-gaulois	fr:Escalope de dinde a la milanaise	NA	NA	-1	a	0,265 kg	0.8	0	1.9	22	5.8	506	0.7	0.28	502.2	NA	m	l	l	l	f	f	f
2431641028678	http://world-en.openfoodfacts.org/product/2431641028678/2-escalopes-de-dinde-a-la-milanaise-le-gaulois	2 escalopes de dinde à la milanaise	le-gaulois	fr:Escalope de dinde a la milanaise	NA	NA	-1	a	NA	0.8	0.01	1.9	22	5.8	506	0.7	0.28	502.2	NA	m	l	l	l			f
4056489971269	http://world-en.openfoodfacts.org/product/4056489971269/2-escalopes-de-dinde-a-la-milanaise-l-etal-du-volailler	2 escalopes de dinde à la Milanaise	l-etal-du-volailler	NA	NA	en:french-meat,en:french-poultry,en:nutriscore,en:nutriscore-grade-a	-2	a	240 g	1	0.5	0.5	17	16	598	0.55	0.22	598	f	m	l	l	l			
2600491021454	http://world-en.openfoodfacts.org/product/2600491021454/2-escalopes-de-dinde-extra-fine-auchan	2 escalopes de dinde extra fine	auchan	Auchan	org-auchan-apaw	NA	-4	a	NA	0.5	0.5	0.5	25	0.5	439	0.1	0.04	452.0	NA	l	l	l	l			
0215990027429	http://world-en.openfoodfacts.org/product/0215990027429/2-escalopes-de-dinde-extra-fine-maitre-coq	2 Escalopes de dinde extra-fine	maitre-coq	NA	NA	en:nutriscore,en:nutriscore-grade-a,fr:label-rouge	-4	a	NA	1	0.3	0	24	0	439	0.18	0.072	445	f	l	l	l	l			
2600491019741	http://world-en.openfoodfacts.org/product/2600491019741/2-escalopes-de-dinde-extra-fine-auchan	2 Escalopes de Dinde extra fine	auchan	Auchan	org-auchan-apaw	en:french-meat,en:french-poultry	-4	a	NA	0.5	0.5	0.5	25	0.5	439	0.1	0.04	452.0	f	l	l	l	l			
2600282021588	http://world-en.openfoodfacts.org/product/2600282021588/2-escalopes-de-dinde-extra-fines-auchan	2 escalopes de dinde extra fines	auchan	Auchan	org-auchan-apaw	NA	-3	a	NA	0.8	0.4	0.5	25	0.5	456	0.25	0.1	463.1	NA	l	l	l	l			
2600491022963	http://world-en.openfoodfacts.org/product/2600491022963/2-escalopes-de-dinde-extra-fines-260g-auchan	2 Escalopes De Dinde Extra Fines 260g	auchan	Auchan	org-auchan-apaw	NA	-4	a	NA	0.5	0.5	0.5	25	0.5	439	0.1	0.04	452.0	NA	l	l	l	l			
0256659027091	http://world-en.openfoodfacts.org/product/0256659027091/2-escalopes-de-dinde-extra-tendres-marinees-crues	2 escalopes de dinde extra tendres marinées crues	NA	NA	NA	en:green-dot	-4	a	NA	1.2	0.5	0.7	23	0.7	448	0	0	447.3	f	l	l	l	l			
2431638024140	http://world-en.openfoodfacts.org/product/2431638024140/2-escalopes-de-dinde-marinees-le-gaulois	2 Escalopes de dinde marinées	le-gaulois	NA	NA	en:french-meat,en:french-poultry,fr:reconnu-saveur-de-l-annee-2018	0	b	284 g	0	0	0	23	1	406	1.1	0.44	408	f	m	l	l	l			f
2431641031494	http://world-en.openfoodfacts.org/product/2431641031494/2-escalopes-de-dinde-marinees-a-la-milanaise-le-gaulois	2 escalopes de dinde marinees à la milanaise	le-gaulois	fr:Escalope de dinde a la milanaise	NA	en:french-meat,en:french-poultry	-1	a	NA	0.8	0.1	1.9	22	5.8	506	0.7	0.28	502.2	f	m	l	l	l			f
2600486013181	http://world-en.openfoodfacts.org/product/2600486013181/2-escalopes-de-poulet-extra-fines-auchan	2 escalopes de poulet extra fines	auchan	Auchan	org-auchan-apaw	en:french-meat,en:french-poultry	-4	a	NA	1.5	0.5	0.25	24	0.25	460	0.1	0.04	467.75	f	l	l	l	l			
2600277014373	http://world-en.openfoodfacts.org/product/2600277014373/2-escalopes-dinde-auchan	2 escalopes dinde	auchan	Auchan	org-auchan-apaw	en:french-meat,en:french-poultry,en:green-dot	-4	a	NA	0.8	0.4	0.5	25	0.5	456	0.1	0.04	463.1	f	l	l	l	l			
2431638019290	http://world-en.openfoodfacts.org/product/2431638019290/2-escalopes-dinde-marinees-extra-tendre-le-gaulois	2 escalopes dinde marinées extra tendre	le-gaulois	NA	NA	en:french-meat,en:french-poultry	0	b	NA	0	0	0	23	1	406	1.1	0.44	408	f	m	l	l	l			
0217827026964	http://world-en.openfoodfacts.org/product/0217827026964/2-escalopes-dindes-milanaise-tomates-origan-le-gaulois	2 escalopes dindes milanaise tomates origan	le-gaulois	NA	NA	en:nutriscore	2	b	NA	1.5	0.4	1	21	8.3	552	1.5	0.6	553.6	f	m	l	l	l			
2600491022505	http://world-en.openfoodfacts.org/product/2600491022505/2-escalopes-extra-fine-de-dinde-auchan	2 escalopes extra fine de dinde	auchan	Auchan	org-auchan-apaw	en:french-meat,en:french-poultry	-4	a	NA	0.8	0.4	0.4	25	0.4	456	0.1	0.04	461.4	f	l	l	l	l			
2201273032141	http://world-en.openfoodfacts.org/product/2201273032141/2-escalopes-extrafine-de-dinde-monoprix	2 Escalopes Extrafine de Dinde	monoprix	Monoprix	NA	en:french-meat,en:french-poultry,en:green-dot,fr:bleu-blanc-coeur	-4	a	Variable	2	0.7	0	25	0	490	0.1	0.04	499	f	l	l	l	l			
2600491029399	http://world-en.openfoodfacts.org/product/2600491029399/2-escalopes-extra-fines-de-dinde-auchan	2 escalopes extra fines de Dinde	auchan	Auchan	org-auchan-apaw	en:fed-without-gmos,en:french-meat,en:french-poultry,fr:produit-certifie	-4	a	270 g	0.5	0.5	0.5	25	0.5	445	0.1	0.04	452.0	f	l	l	l	l			
0212693022706	http://world-en.openfoodfacts.org/product/0212693022706/2-escalopes-extra-fines-de-dinde	2 Escalopes extra fines de dinde	NA	NA	NA	en:nutriscore,en:nutriscore-grade-a	-4	a	NA	1.3	0.4	0.4	25	0.5	477	0.13	0.052	481.6	f	l	l	l	l			
2600491018638	http://world-en.openfoodfacts.org/product/2600491018638/2-escalopes-extra-fines-de-dindes-auchan	2 escalopes extra fines de dindes	auchan	Auchan	org-auchan-apaw	en:french-meat,en:french-poultry,en:green-dot,fr:produit-certifie	-4	a	NA	0.5	0.5	0.5	25	0.5	439	0.1	0.04	452.0	f	l	l	l	l			
0253088015743	http://world-en.openfoodfacts.org/product/0253088015743/2-escalopes-extra-fines-de-poulet-jaune-la-nouvelle-agriculture	2 escalopes extra fines de poulet jaune	la-nouvelle-agriculture	NA	NA	fr:bleu-blanc-coeur	-4	a	NA	1.3	0.4	0	23	0	440	0.11	0.044	439.1	f	l	l	l	l			
0253088016016	http://world-en.openfoodfacts.org/product/0253088016016/2-escalopes-extra-fines-de-poulet-jaune	2 Escalopes extra fines de poulet jaune	NA	NA	NA	fr:bleu-blanc-coeur	-4	a	NA	1.3	0.4	0	23	0	435	0.11	0.044	439.1	f	l	l	l	l			
2600485011744	http://world-en.openfoodfacts.org/product/2600485011744/2-escalopes-extra-fines-poulet-auchan	2 escalopes extra fines poulet	auchan	Auchan	org-auchan-apaw	en:french-meat,en:french-poultry	-4	a	NA	1.5	0.5	0.5	24	0.5	460	0.1	0.04	472.0	f	l	l	l	l			
2600486014041	http://world-en.openfoodfacts.org/product/2600486014041/2-escalopes-extra-fines-poulet	2 escalopes extra fines Poulet	NA	NA	NA	NA	-4	a	NA	1.5	0.5	0.5	24	0.5	460	0.1	0.04	472.0	NA	l	l	l	l			
2431638023617	http://world-en.openfoodfacts.org/product/2431638023617/2-escalopes-extra-tendre-le-gaulois	2 escalopes extra tendre	le-gaulois	NA	NA	en:french-meat,en:french-poultry	0	b	NA	0	0	0	23	1	406	1.1	0.44	408	f	m	l	l	l			
2431638019559	http://world-en.openfoodfacts.org/product/2431638019559/2-escalopes-extra-tendre-marinees-le-gaulois	2 escalopes extra tendre marinées	le-gaulois	NA	NA	NA	0	b	NA	0	0	0	23	1	406	1.1	0.44	408	NA	m	l	l	l			
0217714041520	http://world-en.openfoodfacts.org/product/0217714041520/2-escalopes-fine-dinde-fermiere-loue	2 escalopes fine dinde fermière	loue	NA	NA	en:nutriscore,fr:label-rouge	-4	a	NA	0.9	0.3	0	25	0	456	0.15	0.06	458.3	f	l	l	l	l			
0217714022048	http://world-en.openfoodfacts.org/product/0217714022048/2-escalopes-fines-de-dinde-fermier-loue	2 escalopes fines de dinde fermier	loue	NA	NA	en:pgi,fr:label-rouge	-3	a	NA	5.9	1.4	0	20	0	573	0.19	0.076	558.3	f	l	l	l	m			
